Price,Close,High,Low,Open,Volume,Daily Return,20d SMA,Cumulative Return
Ticker,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,
2021-03-18,367.5333251953125,372.4527871877105,366.84796870786806,370.3498163178297,115349100,-0.01454953807925019,364.4543884277344,0.22753971556885788
2021-03-19,366.8532409667969,368.8218193496059,364.6585857937302,367.2299972910062,113624500,-0.0018504015333962176,364.4884490966797,0.22526827419686457
2021-03-22,369.7825622558594,371.1765923121428,367.3147752094019,367.37128722232336,73778600,0.0079849949842139,364.80980072021487,0.23505203522064289
2021-03-23,366.8720703125,370.60200680426976,366.08087340483155,369.1420652623813,90686600,-0.007870819882916935,364.9635665893555,0.22533116310539114
2021-03-24,365.0071105957031,369.93328538055033,364.9600268312681,368.2849511999877,97588600,-0.005083406090870657,364.82364654541016,0.21910230720752755
2021-03-25,367.06048583984375,367.8610823031574,361.5974181666041,363.5565971751683,116128600,0.005625576008065902,365.22952423095705,0.22596045989833202
2021-03-26,372.9755859375,373.3805982253649,367.61614370382983,368.2189480110559,114409100,0.016114783055774407,366.0236297607422,0.245716546744551
2021-03-29,372.7872314453125,373.7008806208135,369.9897719075138,371.48739769618066,108107600,-0.0005050048831320986,366.37552032470705,0.2450874538054466
2021-03-30,371.7982482910156,372.476421181787,370.1875697100177,371.5062599798871,76262200,-0.0026529426731236594,366.82065734863284,0.24178430816747531
2021-03-31,373.30523681640625,374.8782309860344,372.3445039594452,372.3727599627481,112734200,0.00405324267211471,367.5814865112305,0.24681756131490218
2021-04-01,377.33660888671875,377.39314964089095,375.0477862676465,375.2550065507311,99682900,0.010799130772159993,368.7654495239258,0.2602821072085675
2021-04-05,382.7525329589844,383.29885400017923,379.9456742285521,380.0210139869953,91684800,0.014353031072825262,369.89489593505857,0.2783709754538577
2021-04-06,382.52655029296875,383.58147955937704,381.84837737246824,382.18747820505183,62021000,-0.0005904145539380456,371.1027084350586,0.2776162066246177
2021-04-07,382.9692077636719,383.3177080666355,381.8954508503425,382.35697517106036,55836300,0.0011571941094392635,372.0768218994141,0.2790946565730479
2021-04-08,384.7870788574219,384.8435908664563,383.2894531286832,384.2313582721413,57863100,0.004746781351862017,373.02870483398436,0.28516623923613516
2021-04-09,387.58453369140625,387.7540984611643,384.54219851066523,384.66465077701025,61104600,0.007270137142575184,373.9350387573242,0.29450957404638944
2021-04-12,387.72589111328125,387.99902293976595,386.3695452529878,386.9817779168794,56704900,0.0003647137839291048,374.8235595703125,0.29498169953147246
2021-04-13,388.875,389.5060891850862,387.23609401152936,387.6222786255869,56551000,0.0029637146062628794,375.65922393798826,0.2988196557092171
2021-04-14,387.5469055175781,389.9110680200317,387.00058440529887,388.8467105463141,61659900,-0.003415222069872992,376.4519561767578,0.2943838981562541
2021-04-15,391.7101135253906,391.98327408371046,389.65676707447835,389.7038508369247,60229800,0.010742462263380492,377.3894760131836,0.30828876833652497
2021-04-16,393.01934814453125,393.63158073695655,391.578234429275,393.00991989483333,82037300,0.003342355925808338,378.66377716064454,0.31266153505404315
2021-04-19,391.0884094238281,392.52952308036294,389.75092027575664,392.077427027905,78498500,-0.004913088197360249,379.8755355834961,0.3062123131590404
2021-04-20,388.2250671386719,390.9754141421128,386.7368408708665,389.86397293859443,81851800,-0.007321470583530387,380.7976608276367,0.29664891813240124
2021-04-21,391.89849853515625,392.10571882633735,387.4621044027784,387.603413176734,66793000,0.009462118001700937,382.04898223876955,0.30891796320254783
2021-04-22,388.3192443847656,392.56724601240126,387.2454874097187,391.72896533609844,97582800,-0.009133115242261014,383.21458892822267,0.29696346460195344
2021-04-23,392.5295715332031,393.9518576113364,388.8090631671761,388.88440293699796,73209200,0.010842437528709503,384.4880432128906,0.31102570994391887
2021-04-26,393.3489990234375,393.92357611673395,392.5954863953084,393.1888912436756,52182400,0.0020875560713393693,385.5067138671875,0.3137625496243943
2021-04-27,393.2642517089844,393.8482570828888,392.11512620656885,393.6504362932442,51303100,-0.00021545069305761722,386.5305648803711,0.31347949857256463
2021-04-28,393.15130615234375,394.667788785632,392.68035345480985,393.5374908136821,51238900,-0.00028720016159566875,387.5982177734375,0.3131022670483219
2021-04-29,395.6566467285156,396.27830753244,392.2469549283813,395.9015512483027,78544300,0.006372458992164987,388.71578826904295,0.3214699573976063
2021-04-30,393.0570983886719,394.22508059083344,392.15287728431343,393.3679432569852,85527000,-0.006570212737074144,389.50181274414064,0.3127876186518517
2021-05-03,393.9048156738281,395.4495254488588,393.40560700483616,395.06334081893385,68128300,0.002156728090222604,390.05942687988284,0.31561894458549467
2021-05-04,391.4746398925781,392.39771734907873,387.75413154931385,391.89850873614796,101591200,-0.0061694492794988065,390.50683135986327,0.30750230023572667
2021-05-05,391.59710693359375,393.3678933993313,391.03195803574835,393.1324170872847,60162200,0.00031283518403446564,390.9382263183594,0.3079113329584464
2021-05-06,394.7242431640625,394.85609495288713,389.64736002863526,391.6724505833515,74321400,0.00798559584608749,391.4350845336914,0.3183557842659701
2021-05-07,397.59710693359375,398.25645221823623,394.8090749694588,395.49667626660465,67733800,0.007278153848627955,391.93571319580076,0.3279509804910865
2021-05-10,393.65985107421875,398.180984415608,393.5373988023426,397.954936371938,81852400,-0.009902627033029687,392.23241119384767,0.31480077721313715
2021-05-11,390.1465759277344,391.1449932197083,386.2376747852327,389.1010748698754,116888000,-0.008924646841422468,392.2959899902344,0.30306664460968213
2021-05-12,381.8577575683594,388.62062942096463,380.52966790181773,387.3396522571492,134811000,-0.021245395630257513,392.01153259277345,0.2753824782123573
2021-05-13,386.44482421875,388.3945746792143,383.3742043869847,383.4213168888968,106394000,0.012012500884100774,391.7482681274414,0.29070301135944976
2021-05-14,392.3788146972656,393.2359517893441,389.1763430997755,389.2045991030457,82201600,0.01535533692426072,391.71624145507815,0.310522190968032
2021-05-17,391.3804016113281,392.1998832039105,389.3458831209782,391.25797809234086,65129200,-0.0025445132319588115,391.7308410644531,0.3071875499123382
2021-05-18,388.0083923339844,391.88903677824703,387.8482558180368,391.64413225197285,59810200,-0.008615682500863753,391.7200073242187,0.2959252370132115
2021-05-19,386.9911804199219,387.1701447184762,381.7824454941061,383.2801001493063,106467100,-0.002621623485883018,391.47464141845705,0.29252780897590913
2021-05-20,391.1543884277344,392.42596619056087,387.7541244695032,387.8765479993963,78022200,0.01075788859915372,391.6163986206055,0.3064326791561802
2021-05-21,390.834228515625,393.9048493143063,390.37270406846307,392.65209903676447,76578700,-0.0008185001155075478,391.53163146972656,0.30536336385738805
2021-05-24,394.8184509277344,395.9016362564592,392.8498435869428,393.09474815931594,51376700,0.010194149133870178,391.60510406494143,0.3186704326624408
2021-05-25,393.94244384765625,396.26895097253737,393.3584671898967,395.91102237722225,57451400,-0.002218759224701161,391.639013671875,0.31574462047563023
2021-05-26,394.7242431640625,395.23285130695825,393.49034957629584,394.5358506146933,43088600,0.001984552130941619,391.71766052246096,0.3183557842659701
2021-05-27,394.9314880371094,396.27840574041534,394.6488991954772,395.7603693144266,56707700,0.0005250371028280298,391.6814025878906,0.3190479699674378
2021-05-28,395.63787841796875,396.7775756907341,395.4024021119209,396.5138433777471,58520200,0.001788640314223322,391.8104415893555,0.321407272342916
2021-06-01,395.28936767578125,398.16216703605545,394.8466710822812,398.02088700508006,54216600,-0.0008808831540121353,391.8796691894531,0.32024326693712
2021-06-02,395.9109191894531,396.758656692005,394.9313586777224,395.94860343826116,49097100,0.001572396235513418,392.1014831542969,0.32231921248001383
2021-06-03,394.441650390625,395.59077594307,392.09631552119777,393.5751136594044,58138800,-0.0037111095643337366,392.24371032714845,0.317411941003477
2021-06-04,398.04913330078125,398.35054985595275,394.50756063917817,396.3066029754855,55938800,0.009145796105922477,392.4099548339844,0.3294607220034025
2021-06-07,397.6629333496094,398.21865393284054,396.72102820962493,398.0396896566704,51555000,-0.0009702318604976057,392.41324615478516,0.3281708368536347
2021-06-08,397.74774169921875,398.6237066695183,395.9016154861358,398.5295103970345,47134300,0.0002132669215484384,392.61764068603514,0.32845409175930085
2021-06-09,397.154296875,398.67077909893453,396.9282488394972,398.5954105906578,48436300,-0.0014920130575311052,392.96802673339846,0.3264720209080654
2021-06-10,399.0003662109375,399.96112771464306,397.0600441961238,398.38813370533,51020100,0.004648242132751168,393.82515716552734,0.3326377840435659
2021-06-11,399.65985107421875,399.7728751154639,398.25642132097533,399.5562552846339,45570800,0.001652842751860062,394.4859085083008,0.33484042474577724
2021-06-14,400.55462646484375,400.65822224248575,398.5201077229669,399.7728290285764,42358500,0.00223884232609306,394.8946990966797,0.3378289219872781
2021-06-15,399.8199462890625,400.74299502690417,398.93455306462926,400.70533951349574,51508500,-0.001834157259061775,395.3166763305664,0.33537513335863234
2021-06-16,397.587646484375,400.1873144028555,395.52490024932325,399.96126632113356,80386100,-0.005583262729652816,395.79563903808594,0.327919383146446
2021-06-17,397.45574951171875,398.4447385015173,394.9597064108307,397.17318944168096,90949700,-0.0003317431359413092,396.3188674926758,0.3274788550060037
2021-06-18,392.0939025878906,394.84378856528497,391.88600435592303,394.1445076208059,118676300,-0.013490424859661121,396.36584320068357,0.30957060125975633
2021-06-21,397.7070617675781,397.89607063025153,393.04828457358377,393.8704183326765,72822000,0.014315854295717578,396.70948486328126,0.32831822317734627
2021-06-22,399.8333435058594,400.6743955844537,396.9700347098301,397.69769298877304,57700300,0.0053463514799840794,396.9602294921875,0.33541987927572037
2021-06-23,399.35137939453125,400.7215927864309,399.2663340534096,399.9089180787986,49445400,-0.0012054125028746476,397.2306762695313,0.33381014745665416
2021-06-24,401.7138671875,402.1390939154191,401.2602631723464,401.51542804780445,45110300,0.005915812276773957,397.5801574707031,0.34170071790186385
2021-06-25,403.1407775878906,403.59438160308866,402.13909395486314,402.46984508019256,58129500,0.003552056617763144,397.99062194824216,0.3464665148159447
2021-06-28,403.9534606933594,404.1235513759188,402.46039441527404,403.66997622242707,53159600,0.002015879193197234,398.4064010620117,0.3491808286474989
2021-06-29,404.1708068847656,404.98348157153146,403.6321575661207,404.3408975626416,35970500,0.0005380476033878256,398.85047302246096,0.34990675215888944
2021-06-30,404.51104736328125,405.19143901293455,403.67945436495967,403.70780281541573,64827900,0.0008418234882872078,399.28047943115234,0.3510431353698542
2021-07-01,406.7506103515625,406.9112707764298,405.21027744669584,405.2764334356827,53441000,0.005536469282802825,399.8959274291992,0.358523144188571
2021-07-02,409.8597412109375,410.21884086622214,406.83577143468943,407.922529498434,57697700,0.0076438259224436145,400.48645782470703,0.36890745861435925
2021-07-06,409.11309814453125,410.1336999627239,406.35375304229035,409.91634263286466,68710400,-0.0018217038448330447,401.0589660644531,0.3664137146337809
2021-07-07,410.55889892578125,410.8424122288662,407.771205563691,409.8029211282968,63549500,0.003533988004312816,401.69952392578125,0.37124260431022527
2021-07-08,407.21368408203125,407.97912100687654,404.0007062103237,405.1913986883966,97595200,-0.008147953564038413,402.20249328613284,0.3600697832452744
2021-07-09,411.5606384277344,411.8630411233151,407.0152542525237,408.73513714009215,76238600,0.01067487296136016,402.8305068969727,0.37458835540000224
2021-07-12,413.03485107421875,413.2900159875144,411.04094260843425,411.47562849655645,52889600,0.0035820059277686944,403.49925689697267,0.37951213903728687
2021-07-13,411.62677001953125,413.75299018145046,411.3621748862629,412.2410056318999,52911300,-0.0034091095485656586,404.05286407470703,0.3748092310317326
2021-07-14,412.24102783203125,413.82862755584387,410.9842080910006,413.33721596852,64130400,0.0014922688640266468,404.67391815185545,0.3768608160411777
2021-07-15,410.8329772949219,411.570065784364,408.91465540325174,410.88967419113237,55126400,-0.0034156001999953167,405.3361846923828,0.37215800996254167
2021-07-16,407.61053466796875,412.07087277141034,407.21365642803363,412.02363497479547,75874700,-0.00784368053453477,405.8439239501953,0.3613952408894925
2021-07-19,401.591064453125,407.6767820993029,398.7561038914413,402.7439495684248,147987000,-0.014767700299373021,406.318782043457,0.3412905639830437
2021-07-20,407.345947265625,408.6311441190771,401.4586699931471,402.26191442171665,99608200,0.014330206326519823,406.80072631835935,0.36051153450873485
2021-07-21,410.6440124511719,410.7857835456072,407.29877986119885,408.555599646916,64724400,0.008096472317168368,407.341259765625,0.37152687848507315
2021-07-22,411.50390625,411.74961202393416,409.83129014877846,410.82351466262577,47878500,0.00209401275254284,407.9488861083984,0.37439887325907617
2021-07-23,415.7374267578125,416.0776081073115,412.7607245948814,413.4505463887112,63766600,0.010287923014856037,408.6500640869141,0.38853858305887035
2021-07-26,416.75799560546875,416.7674547002088,415.09483873731034,415.14207653360387,43719200,0.0024548399589983116,409.33092498779297,0.3919472230571741
2021-07-27,414.8586120605469,415.73744275260117,412.0047338271121,415.7090943057189,67397100,-0.00455752154715694,409.87618255615234,0.3856033935955858
2021-07-28,414.6885070800781,416.0776387034224,413.25213765650886,415.4917515548442,52472400,-0.0004100312143066054,410.40206756591795,0.38503525295356256
2021-07-29,416.4083251953125,417.49505398018204,415.6145399392678,415.6239990333271,47435300,0.004147252903978549,410.9969314575195,0.39077934442848683
2021-07-30,414.3861389160156,415.85085680749216,413.68682912766326,413.8191411120321,68951200,-0.004856258045149331,411.3787078857422,0.3840253610480784
2021-08-02,413.5167541503906,416.6730064780884,413.1576545662663,416.115467748577,58783300,-0.0020980063857811704,411.56155853271486,0.3811216670025164
2021-08-03,416.88092041015625,417.00377330816036,412.10874861299,414.32001426093905,58053900,0.008135501708214088,411.94994964599607,0.3923577846836668
2021-08-04,414.830322265625,416.85257905279195,414.59407556196896,415.5863001818407,46732200,-0.004918906201113127,412.1635208129883,0.38550890734241805
2021-08-05,417.45733642578125,417.5423817686674,415.68075680450056,416.0020488238611,38969700,0.006332743821157116,412.67570343017576,0.3942829803145489
2021-08-06,418.14715576171875,418.5724113123099,417.4951126314553,417.7786259447512,46930000,0.0016524307414109707,413.005029296875,0.39658693637344666
2021-08-09,417.8070068359375,418.4401318245883,417.03211076027713,418.1188397822016,41222600,-0.0008134670321064963,413.24363708496094,0.39545085894323617
2021-08-10,418.32666015625,419.0448591988999,417.570682413557,418.2605041731212,43339300,0.001243764014988269,413.57863159179686,0.3971864705062742
2021-08-11,419.36614990234375,419.4606543295677,418.2699619916908,419.4039574409738,44034300,0.002484875684723331,413.9348876953125,0.4006583051938597
2021-08-12,420.6230773925781,420.7648484891693,418.3078769439535,419.21505623310514,38909400,0.0029972077873405834,414.4243927001953,0.40485636917359
2021-08-13,421.38836669921875,421.4072560461184,420.58512245617277,421.0765050238409,39470300,0.0018194182577537799,415.1132843017578,0.40741239050118616
2021-08-16,422.38067626953125,422.5129594019516,418.50622530865564,420.07490657920346,73740000,0.0023548575345953005,416.15276489257815,0.4107266461732406
2021-08-17,419.6119689941406,420.48134074655684,416.59745863521835,419.800949060935,92673900,-0.006555004598798986,416.7660659790039,0.4014793265199268
2021-08-18,415.0191955566406,420.1693839068776,414.77351865836374,418.591243643419,89351900,-0.010945287019599181,416.98482513427734,0.3861397330391316
2021-08-19,415.661865234375,416.8714759805502,412.12762395635525,412.26936620357657,92812200,0.0015485300068407426,417.1927230834961,0.38828621200941704
2021-08-20,418.9693603515625,419.30011152026077,415.5201640807611,416.0115757046707,72008700,0.007957177200565546,417.3543197631836,0.39933305140347786
2021-08-23,422.6547546386719,423.57139287813874,419.0448985748989,420.67027682925135,54973000,0.00879633366033472,417.64915771484374,0.41164205182555724
2021-08-24,423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281,38744700,0.0015874882875264174,418.0725128173828,0.41388301704901
2021-08-25,424.2139892578125,424.73372041504905,423.1366905612345,423.5147083178129,40529700,0.0020983255136037826,418.54878692626954,0.41684980385693504
2021-08-26,421.7098083496094,424.1667508989434,421.61530390416397,423.93050420468376,57829600,-0.005903107798458818,418.81386108398436,0.40848598673054237
2021-08-27,425.4802551269531,425.8582440333949,422.4657452932493,422.5224421872804,77235100,0.008940856253971452,419.3685668945312,0.4210790574736334
2021-08-30,427.35137939453125,428.14516482443,425.914981040584,426.1606868303292,48357400,0.004397675908650145,420.06029815673827,0.42732850260897237
2021-08-31,426.71820068359375,427.5970314113019,426.1134241793354,427.25685003491395,59300200,-0.0014816348828324832,420.55216217041016,0.42521372291024595
2021-09-01,426.9449462890625,428.1828764625996,426.7086996324531,427.6631453535402,48721400,0.0005313708323326782,421.157893371582,0.4259710399124408
2021-09-02,428.2585144042969,429.0711891038391,427.04893261143314,428.3813672864846,42501000,0.0030766686118472997,421.6979522705078,0.4303582802523427
2021-09-03,428.1545715332031,428.67433153379204,426.70874300135364,427.11510920943766,47170500,-0.00024271057690083975,422.19832305908204,0.4300111171689678
2021-09-07,426.62371826171875,427.8994561664255,425.9433266351223,427.8049517218718,51671500,-0.0035754687051511302,422.63915863037107,0.424898157171512
2021-09-08,426.1039123535156,426.8221113997323,424.16667251535284,426.0850230034003,56181900,-0.0012184177436760368,423.02802124023435,0.423162035973883
2021-09-09,424.2801818847656,427.6726810204393,424.0344760895146,425.9055603268009,57970400,-0.004280013433054175,423.27372283935546,0.4170708833425021
2021-09-10,420.9348449707031,426.6520025222253,420.811992095137,426.2267758437693,89948200,-0.00788473526904232,423.28931121826173,0.4058976545698785
2021-09-13,422.01214599609375,424.22344024271814,419.678027703506,423.9588451213955,83738600,0.002559305883706564,423.3205001831055,0.4094957767091085
2021-09-14,419.7347412109375,423.6753194686664,418.83699234043576,423.46742124806093,78197100,-0.005396538480618385,423.1882034301758,0.4018893785118287
2021-09-15,423.24066162109375,423.74150343488867,419.0449182290847,420.1599956501818,78792200,0.008352704853645587,423.36963806152346,0.4135989467279986
2021-09-16,422.5697937011719,423.694301551123,419.59306197311923,422.7115359647194,77786700,-0.0015850743578188498,423.74716796875,0.41135828728530033
2021-09-17,418.4534606933594,422.2170782120078,418.09321066958944,421.79048918209384,118425000,-0.009741190849820724,423.8867477416992,0.3976099768513781
2021-09-20,411.4761047363281,413.8650901821634,406.5653690343525,412.2724332182732,166445500,-0.01667415044308651,423.5120849609375,0.37430601783659956
2021-09-21,411.0874328613281,415.1449327829635,410.556547184187,413.8366684603302,92526100,-0.000944579455589678,422.9337188720703,0.37300787660645796
2021-09-22,415.0974426269531,417.1546459669557,411.2011185376486,413.3815394093297,102350100,0.00975463963399159,422.5223052978516,0.38640107365738596
2021-09-23,420.140869140625,421.7619940328016,416.746991495332,416.9839950131375,76396000,0.012149982138541793,422.3186492919922,0.40324582193917835
2021-09-24,420.8329162597656,421.55341618861456,418.2732667775548,418.49132042209925,62094800,0.001647178767816948,422.2748046875,0.40555721866310446
2021-09-27,419.62896728515625,420.96564168186524,418.92741719109546,419.79011347773815,61371100,-0.0028608716858693484,421.9822402954102,0.4015360998133619
2021-09-28,411.1727600097656,417.1642172805098,410.43331001902254,416.83240649198785,130436300,-0.02015162902146428,421.1733093261719,0.37329286426973307
2021-09-29,411.8648376464844,414.3201912918699,411.296023261704,412.5663589934227,82329200,0.0016831796851093372,420.4306411743164,0.3756043629205774
2021-09-30,406.830810546875,414.0641342862218,406.4895104050735,413.3531236661562,140506000,-0.012222522146768555,419.42493438720703,0.3587910081295893
2021-10-01,411.6657409667969,413.3626947493917,405.0201800645144,408.5752338673488,129240100,0.0118843762433396,418.59529571533204,0.374939391706268
2021-10-04,406.3568115234375,411.4002249674628,404.1953114217308,410.49013945644197,128570000,-0.012896213881901764,417.5054077148437,0.35720787923617214
2021-10-05,410.5849609375,412.8506998596454,407.06783631225204,407.87362524744447,90682500,0.010405016709849502,416.70346984863284,0.3713296498983638
2021-10-06,412.2913818359375,412.4999461232731,405.31401100707006,406.95405710507,113032200,0.004156072581278147,416.0128433227539,0.37702899545620006
2021-10-07,415.85595703125,418.71894980702115,415.4198785532015,415.60000358500207,72437500,0.008645766931725252,415.5916320800781,0.38893446720914215
2021-10-08,415.0974426269531,417.0219390362654,414.46228937725317,416.6332497810172,74557400,-0.0018239835007097804,415.2997619628906,0.3864010736573855
2021-10-11,412.0922546386719,417.37270016007676,412.0258867076946,414.43385064107133,65233300,-0.007239716942756491,414.8037673950195,0.3763639223149724
2021-10-12,411.0779113769531,413.4289970001522,410.2815829233931,413.02135783900195,71181200,-0.0024614470432310354,414.3709259033203,0.3729760754079803
2021-10-13,412.5567626953125,413.38153032054436,409.10600646900673,412.11119491798,72974000,0.0035974964293405964,413.83673095703125,0.37791535193683057
2021-10-14,419.4963073730469,419.64799312541084,415.78007876787774,416.25408589485295,70236800,0.01682082395740414,413.683056640625,0.40109302349996456
2021-10-15,422.6910400390625,423.06077942315176,421.0035761066857,421.62926888131005,66260200,0.0076156395416722145,413.89493560791016,0.4117632429312921
2021-10-18,423.94244384765625,424.283715049735,420.2262157043693,420.8898371720941,62213200,0.0029605638399103906,414.51825256347655,0.41594285813882914
2021-10-19,427.21307373046875,427.279412727635,424.96625608592797,425.5824883753489,46996800,0.007714796973685045,415.3245346069336,0.4268665698157095
2021-10-20,428.89117431640625,429.1945458509945,427.5639600164602,427.6777171091553,49571600,0.003928017865380662,416.01422119140625,0.43247132719345993
2021-10-21,430.009765625,430.23727977934436,427.8482943654346,428.28437280496064,41305400,0.0026081005522593514,416.507666015625,0.4362073564530089
2021-10-22,429.5641784667969,431.0336177971146,427.60178218053653,429.57366786650044,58845100,-0.0010362256716553997,416.94422912597656,0.434719121520432
2021-10-25,431.8678894042969,432.19970018523054,428.87218976853444,430.663921695817,45214500,0.005362902804704195,417.5561752319336,0.44241338072119674
2021-10-26,432.2565612792969,434.6550361298857,431.8773613725786,433.4321186005516,56075100,0.0008999786382268837,418.61036529541013,0.44371152195133834
2021-10-27,430.3415832519531,433.39419023952405,430.2657259118963,432.7211082347868,72438000,-0.004430188454921824,419.5342025756836,0.4373156078345519
2021-10-28,434.4938049316406,434.5696333257141,431.77300924593123,431.78246971325746,51437900,0.009648664784635663,420.9173522949219,0.4511837843242723
2021-10-29,435.37548828125,435.66937034644053,431.8773138344645,432.171195899655,70162400,0.0020292196105029525,422.1028396606445,0.4541285549178671
2021-11-01,436.1244201660156,436.7501129516395,434.38007767174366,436.37088416198037,48433600,0.0017201976338223623,423.5912200927734,0.4566299434173102
2021-11-02,437.8877258300781,438.20058669794196,436.1623331504349,436.29506901706696,48908400,0.004043125270057679,424.9563583374023,0.4625192807506635
2021-11-03,440.5611877441406,440.96882693218043,436.87339838849414,437.3189662476141,52509800,0.006105359333821392,426.3698486328125,0.4714484864922883
2021-11-04,442.63720703125,442.7225248169785,440.8170074757702,441.1677680163509,52847100,0.00471221556701229,427.7089111328125,0.4783822689563939
2021-11-05,444.17303466796875,446.18281988371973,442.6467458897952,444.88404522624444,66390600,0.00346972105444876,429.1626907348633,0.48351184304151573
2021-11-08,444.55224609375,445.7846817855233,443.8602143149003,445.2822354684964,50405200,0.0008537470674345737,430.7856903076172,0.4847783869270168
2021-11-09,443.0829162597656,445.1590698354788,441.66089484796754,444.9220662668458,51149100,-0.003305190440258232,432.3859405517578,0.4798709115966435
2021-11-10,439.51837158203125,443.0829144980509,438.02052176391,441.3764714520183,69429700,-0.008044870490209965,433.73402099609376,0.46796554177061966
2021-11-11,439.6604919433594,441.101491901753,439.64154207641536,441.02563457178775,34848500,0.0003233547685768112,434.7422302246094,0.46844021542865755
2021-11-12,442.9785461425781,443.5378710000121,439.9828180604019,440.94032157675395,53466700,0.007546855494230398,435.75660552978513,0.47952232153641416
2021-11-15,443.13018798828125,444.43845196947086,441.9925885189235,444.2773057869139,46980500,0.00034232322766780676,436.7159927368164,0.48002879639292906
2021-11-16,444.88409423828125,446.03118329796575,442.78899099645486,442.8648194013436,48857500,0.003957993153123729,437.599543762207,0.4858867402354783
2021-11-17,443.80340576171875,444.7988091537525,443.17771288374655,444.61868413140746,47858300,-0.0024291461316746643,438.3451553344727,0.4822773042083286
2021-11-18,445.31072998046875,445.57617280482765,442.096947887708,444.8461833395172,50625600,0.0033963782142747423,439.1102035522461,0.48731167855185564
2021-11-19,444.514404296875,446.45782188765185,444.14466486182386,445.1969467657113,57315600,-0.0017882472394695759,439.85771484375,0.48465199754845445
2021-11-22,443.262939453125,448.92258452910323,443.0543752033986,446.4103530649623,72762000,-0.002815352734698351,440.4274673461914,0.4804721784870811
2021-11-23,443.85076904296875,444.71346543364984,440.3052052054575,442.9311941149766,73206500,0.0013261419747137015,441.007177734375,0.4824354947853686
2021-11-24,445.0357666015625,445.15901307051166,441.00670644857155,441.83147413326725,61858800,0.0026698107590279463,441.7418869018555,0.4863933170189114
2021-11-26,435.110107421875,439.78381079473826,433.97247873389927,438.3049108590294,112669600,-0.02230305949448297,441.7727020263672,0.4532421984372368
2021-11-29,440.4474182128906,442.30551800791335,437.7266219945471,439.9449718269014,86268800,0.012266575057610973,442.0262985229492,0.4710685029412547
2021-11-30,431.8772888183594,439.9069691746004,431.6307959014083,437.98250176348944,148559600,-0.01945778097486517,441.8139419555664,0.442444774212001
2021-12-01,427.080322265625,440.5136938554697,426.8812474192148,437.6412124900389,131939200,-0.011107244295848862,441.27357177734376,0.42642318772155785
2021-12-02,433.6216735839844,435.2048699703092,426.9002566212281,427.2984353004852,127637800,0.01531644277979849,440.9265960693359,0.4482709168560728
2021-12-03,429.8485412597656,436.37085359098324,425.58247805482233,435.2996220216376,137331600,-0.008701438498294856,440.2871627807617,0.4356688765441805
2021-12-06,434.9394226074219,436.835450918879,429.98129815776684,432.41770148145235,98977500,0.011843430555181778,439.8254821777344,0.45267212118376743
2021-12-07,443.9360656738281,444.5048799509046,434.80668476659355,440.2672555367741,95484700,0.020684818617894507,439.79467315673827,0.4827203805217257
2021-12-08,445.111572265625,445.5666294513225,442.56141200810754,444.33422268698007,72238800,0.0026479186592165416,439.89610595703124,0.48664650348370975
2021-12-09,442.1064147949219,445.2159001211101,441.9073399195555,443.8128287316838,61272600,-0.006751470098624535,440.02550811767577,0.47660945406821487
2021-12-10,446.26812744140625,446.4198131620899,442.25804650062423,444.8366458900603,77159800,0.009413373131929914,440.35588989257815,0.49050932982949424
2021-12-13,442.3149108886719,446.09747759304616,442.0304893223231,445.7467170325322,87724700,-0.008858388734591882,440.3227081298828,0.47730581877332856
2021-12-14,439.2718200683594,441.528098361038,436.3235099661604,439.0158666645623,97264100,-0.006879919137698809,440.1297897338867,0.46714207419851617
2021-12-15,446.1354675292969,446.3819315366726,436.7880329084445,439.3287328337559,116899300,0.01562505753241661,440.1923583984375,0.4900662535160971
2021-12-16,442.20123291015625,448.2874678417424,440.63698634324555,448.00307515562986,116568600,-0.008818475340973131,440.11224975585935,0.4769261410030492
2021-12-17,437.494873046875,442.1279169900657,435.77294149987256,439.09312514032433,135511600,-0.010643027456772036,439.72145690917966,0.4612071755327294
2021-12-20,432.84283447265625,433.2423829997839,429.18967420380403,432.36716210901295,107134800,-0.010633355636422093,439.13787841796875,0.4456696399767981
2021-12-21,440.5296936035156,440.67238950816954,434.1081165994526,436.2961978914458,69806300,0.01775900747028536,439.00121612548827,0.4713432979127108
2021-12-22,444.9344482421875,445.04860497202753,440.0730612564143,440.2728645663733,58890200,0.009998768987945272,439.0554000854492,0.4860549196505015
2021-12-23,447.70281982421875,449.2154544072009,445.83819234889137,445.94282632975677,56439700,0.006221976277557939,439.18875274658205,0.49530111810771515
2021-12-27,454.038818359375,454.0863739852132,449.0442582713481,449.0918138971863,56808600,0.014152241742957816,440.135188293457,0.5164629810096906
2021-12-28,453.6677551269531,455.51336621916977,452.8971682210287,454.4764039511078,47274600,-0.0008172500178788011,440.7962051391602,0.5152236516113478
2021-12-29,454.2480773925781,455.275516893235,452.76398198455354,453.7724050430129,54503000,0.0012791790006381198,441.9147445678711,0.5171618938877591
2021-12-30,452.9922790527344,455.6940944167048,452.52612945748064,454.67614865756263,55329000,-0.0027645650082926965,443.21034240722656,0.5129676012040019
